place_postal_code_id,postal_code,place_id
33565,624260,47716
33566,624261,47716
33567,624262,47716
33568,624264,47716
33569,624265,47716
33570,624266,47716
33571,624269,47716
33572,624270,47716
33573,624272,47716
33574,624273,47716
36724,140090,47752
36725,140091,47752
36726,140093,47752
36727,142280,47753
36728,142281,47753
32334,694051,47757
32335,694052,47757
32336,694059,47757
36729,142200,47789
36730,142201,47789
36731,142202,47789
36732,142203,47789
36733,142204,47789
36734,142205,47789
36735,142206,47789
36736,142207,47789
36737,142209,47789
36738,142210,47789
36739,142211,47789
36740,142212,47789
36741,142213,47789
36742,142214,47789
36743,142215,47789
36744,142218,47789
36745,140180,47952
36746,140181,47952
36747,140182,47952
36748,140184,47952
36749,140185,47952
36750,140186,47952
36751,140187,47952
36752,140188,47952
36753,140189,47952
33575,157200,48077
33576,157201,48077
33577,157202,48077
33578,157203,48077
33579,157209,48077
33580,157229,48077
30753,680000,48374
30754,680001,48374
30755,680002,48374
30756,680003,48374
30757,680006,48374
30758,680007,48374
30759,680009,48374
30760,680011,48374
30761,680012,48374
30762,680013,48374
30763,680014,48374
30764,680015,48374
30765,680017,48374
30766,680018,48374
30767,680020,48374
30768,680021,48374
30769,680022,48374
30770,680023,48374
30771,680025,48374
30772,680026,48374
30773,680028,48374
30774,680029,48374
30775,680030,48374
30776,680031,48374
30777,680032,48374
30778,680033,48374
30779,680035,48374
30780,680038,48374
30781,680040,48374
30782,680041,48374
30783,680042,48374
30784,680043,48374
30785,680045,48374
30786,680047,48374
30787,680051,48374
30788,680052,48374
30789,680054,48374
30790,680055,48374
30791,680700,48374
30792,680880,48374
30793,680890,48374
30794,680899,48374
30795,680921,48374
30796,680950,48374
30797,680960,48374
30798,680961,48374
30799,680962,48374
30800,680963,48374
30801,680964,48374
30802,680965,48374
30803,680966,48374
30804,680967,48374
30805,680970,48374
30806,680999,48374
30807,901183,48374
30808,901185,48374
32337,162000,48472
32338,162001,48472
32339,162002,48472
36754,216400,48614
36755,216401,48614
33947,399050,48645
33948,399053,48645
33949,399054,48645
33950,399055,48645
33951,399056,48645
33952,399057,48645
33953,399058,48645
33954,399059,48645
33955,399060,48645
33956,399061,48645
33957,399099,48645
32340,624021,48866
32341,624022,48866
33958,652400,49041
33959,652401,49041
33960,652402,49041
26975,164840,49472
26976,164842,49472
26977,164843,49472
26978,164844,49472
26979,164847,49472
26980,164848,49472
26981,164886,49472
33961,140300,49631
33962,140301,49631
33963,140302,49631
33964,140303,49631
33965,140304,49631
33966,140305,49631
33967,140306,49631
33968,140308,49631
33543,309290,49663
33544,309291,49663
33545,309292,49663
33546,309293,49663
33547,309294,49663
33548,309295,49663
33549,309296,49663
33550,309299,49663
36756,171500,49733
36757,171501,49733
36758,171502,49733
36759,171503,49733
36760,171504,49733
36761,171505,49733
36762,171506,49733
36763,171507,49733
36764,171508,49733
33975,652780,49870
33976,652782,49870
33977,652785,49870
36765,152900,49876
36766,152901,49876
36767,152903,49876
36768,152905,49876
36769,152906,49876
36770,152907,49876
36771,152908,49876
36772,152909,49876
36773,152912,49876
36774,152914,49876
36775,152915,49876
36776,152916,49876
36777,152917,49876
36778,152918,49876
36779,152919,49876
36780,152920,49876
36781,152925,49876
36782,152930,49876
36783,152931,49876
36784,152934,49876
36785,152935,49876
36786,152936,49876
36787,152939,49876
33581,352430,50212
33582,352431,50212
33583,352432,50212
33584,352433,50212
33585,352436,50212
33586,352437,50212
33587,422190,50324
33588,422191,50324
33589,422192,50324
33590,422199,50324
26982,404100,50887
26983,404101,50887
26984,404102,50887
26985,404103,50887
26986,404104,50887
26987,404105,50887
26988,404106,50887
26989,404109,50887
26990,404110,50887
26991,404111,50887
26992,404112,50887
26993,404113,50887
26994,404114,50887
26995,404116,50887
26996,404117,50887
26997,404118,50887
26998,404119,50887
26999,404120,50887
27000,404121,50887
27001,404122,50887
27002,404124,50887
27003,404125,50887
27004,404126,50887
27005,404127,50887
27006,404130,50887
27007,404131,50887
27008,404132,50887
27009,404133,50887
33591,361330,51103
33592,361331,51103
33593,361332,51103
33594,361333,51103
33595,361334,51103
33596,361335,51103
33597,361336,51103
27010,352690,51179
27011,352691,51179
27012,352692,51179
27013,352693,51179
27014,352695,51179
27015,352696,51179
33600,301264,51181
33601,301265,51181
33598,238326,51195
33599,238530,51195
30477,420000,51202
30478,420004,51202
30479,420005,51202
30480,420006,51202
30481,420008,51202
30482,420010,51202
30483,420011,51202
30484,420012,51202
30485,420013,51202
30486,420014,51202
30487,420015,51202
30488,420017,51202
30489,420021,51202
30490,420025,51202
30491,420029,51202
30492,420030,51202
30493,420032,51202
30494,420033,51202
30495,420034,51202
30496,420036,51202
30497,420037,51202
30498,420039,51202
30499,420043,51202
30500,420044,51202
30501,420047,51202
30502,420049,51202
30503,420051,51202
30504,420053,51202
30505,420054,51202
30506,420055,51202
30507,420056,51202
30508,420057,51202
30509,420059,51202
30510,420060,51202
30511,420061,51202
30512,420064,51202
30513,420066,51202
30514,420069,51202
30515,420070,51202
30516,420071,51202
30517,420073,51202
30518,420074,51202
30519,420075,51202
30520,420076,51202
30521,420077,51202
30522,420078,51202
30523,420079,51202
30524,420080,51202
30525,420081,51202
30526,420083,51202
30527,420085,51202
30528,420087,51202
30529,420088,51202
30530,420091,51202
30531,420094,51202
30532,420095,51202
30533,420096,51202
30534,420097,51202
30535,420098,51202
30536,420099,51202
30537,420100,51202
30538,420101,51202
30539,420102,51202
30540,420103,51202
30541,420104,51202
30542,420105,51202
30543,420107,51202
30544,420108,51202
30545,420110,51202
30546,420111,51202
30547,420124,51202
30548,420126,51202
30549,420127,51202
30550,420129,51202
30551,420130,51202
30552,420132,51202
30553,420133,51202
30554,420136,51202
30555,420137,51202
30556,420138,51202
30557,420139,51202
30558,420140,51202
30559,420141,51202
30560,420199,51202
30561,420202,51202
30562,420880,51202
30563,420890,51202
30564,420936,51202
30565,420937,51202
30566,420938,51202
30567,420939,51202
30568,420940,51202
30569,420941,51202
30570,420942,51202
30571,420943,51202
30572,420944,51202
30573,420945,51202
30574,420946,51202
30575,420947,51202
30576,420948,51202
30577,420960,51202
30578,420961,51202
30579,420962,51202
30580,420963,51202
30581,420964,51202
30582,420965,51202
30583,420966,51202
30584,420967,51202
30585,420999,51202
30586,421000,51202
30587,421001,51202
30588,421991,51202
30589,421992,51202
30590,421993,51202
30591,901017,51202
30592,901193,51202
30593,991600,51202
33602,692230,51204
33603,692231,51204
33604,692232,51204
33605,692236,51204
33606,692237,51204
33607,692238,51204
33608,692239,51204
33609,692243,51204
33610,692245,51204
33611,692246,51204
33612,692247,51204
33613,692248,51204
33614,692375,51204
33615,692398,51204
33616,692399,51204
33617,686314,51259
33618,629730,51281
33619,629733,51281
33620,629734,51281
33621,629735,51281
33622,629736,51281
33623,660860,51437
33624,662600,51437
33625,662601,51437
33626,662602,51437
33627,662603,51437
33628,662605,51437
33629,662606,51437
33630,662607,51437
33631,662608,51437
33632,662610,51437
27016,238420,51453
27017,238435,51453
37350,369200,51462
37351,369201,51462
37352,369202,51462
37353,369204,51462
37354,369210,51480
37355,369211,51480
37356,369212,51480
37357,369213,51480
27946,248000,51670
27947,248001,51670
27948,248002,51670
27949,248003,51670
27950,248007,51670
27951,248008,51670
27952,248009,51670
27953,248010,51670
27954,248012,51670
27955,248016,51670
27956,248017,51670
27957,248018,51670
27958,248021,51670
27959,248022,51670
27960,248023,51670
27961,248025,51670
27962,248028,51670
27963,248029,51670
27964,248030,51670
27965,248031,51670
27966,248032,51670
27967,248033,51670
27968,248035,51670
27969,248099,51670
27970,248950,51670
27971,248971,51670
27972,248972,51670
27973,248973,51670
33633,453400,51681
33634,453401,51681
33635,453402,51681
33636,453403,51681
33637,453405,51681
33638,453406,51681
33639,453409,51681
33640,678900,51732
33641,678901,51732
33642,678902,51732
33643,678906,51732
33644,678909,51732
33645,243400,51830
33646,243402,51830
33647,243449,51830
27085,693000,52092
27086,693001,52092
27087,693003,52092
27088,693004,52092
27089,693005,52092
27090,693006,52092
27091,693007,52092
27092,693008,52092
27093,693009,52092
27094,693010,52092
27095,693011,52092
27096,693012,52092
27097,693013,52092
27098,693014,52092
27099,693017,52092
27100,693019,52092
27101,693020,52092
27102,693021,52092
27103,693022,52092
27104,693023,52092
27105,693024,52092
27106,693880,52092
27107,693890,52092
27108,693896,52092
27109,693960,52092
27110,693961,52092
27111,693962,52092
27112,693963,52092
27113,693964,52092
27114,693965,52092
27115,693966,52092
27116,693967,52092
27117,693969,52092
27118,693970,52092
37358,143960,52432
37359,143962,52432
37360,143964,52432
37361,143965,52432
37362,143966,52432
37363,143968,52432
37364,143969,52432
35796,662250,52593
35797,662251,52593
35798,662252,52593
35799,662253,52593
35800,662255,52593
27018,187330,52676
27019,187331,52676
27020,187332,52676
35801,664899,52682
35802,665700,52682
35803,665702,52682
35804,665703,52682
35805,665708,52682
35806,665709,52682
35807,665710,52682
35808,665711,52682
35809,665712,52682
35810,665714,52682
35811,665716,52682
35812,665717,52682
35813,665718,52682
35814,665719,52682
35815,665724,52682
35816,665726,52682
35817,665727,52682
35818,665729,52682
35819,665730,52682
35820,665732,52682
35821,665734,52682
35822,665799,52682
35823,243140,52801
35824,243144,52801
35825,243145,52801
35826,243146,52801
35827,243149,52801
33978,172218,52870
33979,172730,52870
33980,172734,52870
33981,172735,52870
33982,172749,52870
33983,172754,52870
33984,155150,53030
27894,236001,53113
27895,236003,53113
27896,236004,53113
27897,236005,53113
27898,236006,53113
27899,236007,53113
27900,236008,53113
27901,236009,53113
27902,236010,53113
27903,236011,53113
27904,236013,53113
27905,236014,53113
27906,236015,53113
27907,236016,53113
27908,236017,53113
27909,236019,53113
27910,236020,53113
27911,236021,53113
27912,236022,53113
27913,236023,53113
27914,236024,53113
27915,236028,53113
27916,236029,53113
27917,236034,53113
27918,236035,53113
27919,236036,53113
27920,236038,53113
27921,236039,53113
27922,236040,53113
27923,236041,53113
27924,236043,53113
27925,236044,53113
27926,236700,53113
27927,236880,53113
27928,236885,53113
27929,236890,53113
27930,236899,53113
27931,236931,53113
27932,236950,53113
27933,236960,53113
27934,236961,53113
27935,236962,53113
27936,236967,53113
27937,236970,53113
27938,236980,53113
27939,236981,53113
27940,236982,53113
27941,236983,53113
27942,236985,53113
27943,236989,53113
27944,236999,53113
27945,238522,53113
33985,356240,53228
33986,356241,53228
33987,356242,53228
33988,356243,53228
33989,356244,53228
33990,356245,53228
33991,356246,53228
33992,356249,53228
34000,357400,53571
34001,357401,53571
34002,357405,53571
34003,357408,53571
34004,357411,53571
34005,357413,53571
34006,357415,53571
34007,357419,53571
27685,367000,53608
27686,367001,53608
27687,367002,53608
27688,367003,53608
27689,367004,53608
27690,367005,53608
27691,367006,53608
27692,367007,53608
27693,367008,53608
27694,367009,53608
27695,367010,53608
27696,367012,53608
27697,367013,53608
27698,367014,53608
27699,367015,53608
27700,367016,53608
27701,367018,53608
27702,367020,53608
27703,367023,53608
27704,367026,53608
27705,367027,53608
27706,367029,53608
27707,367030,53608
27708,367031,53608
27709,367032,53608
27710,367890,53608
27711,367899,53608
27712,367950,53608
27713,367960,53608
27714,367961,53608
27715,367962,53608
27716,367963,53608
27717,367964,53608
27718,367970,53608
27719,367999,53608
27021,694820,53753
27022,694829,53753
30821,689000,53930
33659,663090,53997
33660,663091,53997
33661,663093,53997
33662,663094,53997
37365,601440,54217
37366,601441,54217
37367,601442,54217
37368,601443,54217
37369,601445,54217
37370,601446,54217
37371,601480,54252
37372,601481,54252
37373,601482,54252
37374,601483,54252
27023,169710,54344
27024,169711,54344
27025,169712,54344
37375,690890,54420
37376,692900,54420
37377,692901,54420
37378,692902,54420
37379,692903,54420
37380,692904,54420
37381,692905,54420
37382,692906,54420
37383,692909,54420
37384,692910,54420
37385,692911,54420
37386,692913,54420
37387,692914,54420
37388,692916,54420
37389,692917,54420
37390,692918,54420
37391,692919,54420
37392,692920,54420
37393,692921,54420
37394,692922,54420
37395,692923,54420
37396,692924,54420
37397,692926,54420
37398,692928,54420
37399,692929,54420
37400,692930,54420
37401,692939,54420
37402,692940,54420
37403,692941,54420
37404,692943,54420
37405,692952,54420
37406,692953,54420
37407,692954,54420
37408,692956,54420
30265,620000,54467
30266,620002,54467
30267,620004,54467
30268,620007,54467
30269,620010,54467
30270,620012,54467
30271,620014,54467
30272,620016,54467
30273,620017,54467
30274,620018,54467
30275,620019,54467
30276,620023,54467
30277,620024,54467
30278,620025,54467
30279,620026,54467
30280,620027,54467
30281,620028,54467
30282,620030,54467
30283,620031,54467
30284,620033,54467
30285,620034,54467
30286,620035,54467
30287,620036,54467
30288,620039,54467
30289,620041,54467
30290,620042,54467
30291,620043,54467
30292,620048,54467
30293,620049,54467
30294,620050,54467
30295,620051,54467
30296,620054,54467
30297,620055,54467
30298,620056,54467
30299,620057,54467
30300,620058,54467
30301,620060,54467
30302,620061,54467
30303,620062,54467
30304,620063,54467
30305,620066,54467
30306,620067,54467
30307,620070,54467
30308,620071,54467
30309,620072,54467
30310,620073,54467
30311,620075,54467
30312,620076,54467
30313,620077,54467
30314,620078,54467
30315,620082,54467
30316,620085,54467
30317,620086,54467
30318,620087,54467
30319,620088,54467
30320,620089,54467
30321,620090,54467
30322,620091,54467
30323,620092,54467
30324,620098,54467
30325,620100,54467
30326,620102,54467
30327,620103,54467
30328,620105,54467
30329,620107,54467
30330,620108,54467
30331,620109,54467
30332,620110,54467
30333,620130,54467
30334,620131,54467
30335,620133,54467
30336,620134,54467
30337,620135,54467
30338,620137,54467
30339,620138,54467
30340,620141,54467
30341,620142,54467
30342,620143,54467
30343,620144,54467
30344,620146,54467
30345,620147,54467
30346,620149,54467
30347,620880,54467
30348,620890,54467
30349,620899,54467
30350,620960,54467
30351,620961,54467
30352,620962,54467
30353,620963,54467
30354,620964,54467
30355,620965,54467
30356,620967,54467
30357,620969,54467
30358,620970,54467
30359,620971,54467
30360,620979,54467
30361,620980,54467
30362,620981,54467
30363,620982,54467
30364,620983,54467
30365,620984,54467
30366,620985,54467
30367,620986,54467
30368,620987,54467
30369,620988,54467
30370,620989,54467
30371,620990,54467
30372,620991,54467
30373,620992,54467
30374,620993,54467
30375,620994,54467
30376,620996,54467
30377,620997,54467
30378,620998,54467
30379,620999,54467
30380,901007,54467
30381,901079,54467
30382,901080,54467
30383,901151,54467
30384,901153,54467
30385,901155,54467
30386,901157,54467
30387,901159,54467
30388,901161,54467
30389,901201,54467
30390,901219,54467
30391,991014,54467
37409,692441,54979
37410,692442,54979
37411,692443,54979
37412,692446,54979
37413,692448,54979
27036,624600,55305
27037,624601,55305
27038,624602,55305
27039,624603,55305
27040,624604,55305
27041,624605,55305
27042,624606,55305
27043,624607,55305
27044,624619,55305
33663,663180,56156
33664,663181,56156
33665,663183,56156
33666,663184,56156
33667,663185,56156
33668,663189,56156
33669,363330,56833
33670,363331,56833
33671,363332,56833
33672,363333,56833
33673,363334,56833
34008,356880,56879
34009,356881,56879
34010,356882,56879
34011,356883,56879
34012,356884,56879
34013,356885,56879
34014,356889,56879
33674,423544,57018
33675,423545,57018
33676,423546,57018
33677,423547,57018
33678,423548,57018
33679,423570,57018
33680,423571,57018
33681,423574,57018
33682,423575,57018
33683,423576,57018
33684,423577,57018
33685,423578,57018
33686,423579,57018
33687,423580,57018
33688,423582,57018
33689,423584,57018
33690,423585,57018
33691,423586,57018
33692,423587,57018
33693,423599,57018
33694,679100,57246
33695,679102,57246
33696,679104,57246
33697,679109,57246
33698,601201,57256
33699,601202,57256
33700,601203,57256
33701,601204,57256
33702,397850,57535
33703,397852,57535
33704,397853,57535
33705,397854,57535
33706,397855,57535
37414,165650,57695
37415,165651,57695
37416,165652,57695
37417,165653,57695
37418,165654,57695
37419,165657,57695
37420,165658,57695
37421,165659,57695
27974,185000,57890
27975,185001,57890
27976,185002,57890
27977,185003,57890
27978,185005,57890
27979,185007,57890
27980,185009,57890
27981,185010,57890
27982,185011,57890
27983,185012,57890
27984,185013,57890
27985,185014,57890
27986,185015,57890
27987,185016,57890
27988,185019,57890
27989,185023,57890
27990,185026,57890
27991,185028,57890
27992,185030,57890
27993,185031,57890
27994,185032,57890
27995,185033,57890
27996,185034,57890
27997,185035,57890
27998,185890,57890
27999,185899,57890
28000,185910,57890
28001,185931,57890
28002,185960,57890
28003,185961,57890
28004,185962,57890
28005,185963,57890
28006,185965,57890
28007,185970,57890
28008,185980,57890
28009,185981,57890
28010,185982,57890
28011,185983,57890
28012,185985,57890
28013,186133,57890
33707,171720,57925
33708,171721,57925
33709,624800,58258
33710,624802,58258
33711,624803,58258
33712,624804,58258
33713,453200,58268
33714,453201,58268
33715,453203,58268
33716,453204,58268
33717,453205,58268
33718,453208,58268
33719,453209,58268
33720,453211,58268
33721,453213,58268
33722,453214,58268
33723,453215,58268
33724,453219,58268
33725,423040,58392
33726,423041,58392
33727,423042,58392
33728,423049,58392
34015,636460,58427
34016,636461,58427
34017,636462,58427
34018,636463,58427
34019,636464,58427
34020,636465,58427
34021,636469,58427
36788,216330,59282
33729,416540,59311
33730,416548,59311
33731,416550,59311
33732,623950,59407
33733,623951,59407
33734,623953,59407
33735,623955,59407
33736,623956,59407
33737,623957,59407
33738,623959,59407
28014,613040,59591
28015,613043,59591
28016,613044,59591
28017,613045,59591
28018,613046,59591
28019,613047,59591
28020,613048,59591
28021,613049,59591
28022,613050,59591
28023,613051,59591
28024,613052,59591
28025,613059,59591
34022,301840,60384
34023,301841,60384
34024,301842,60384
34025,301843,60384
34026,301844,60384
34027,301845,60384
34028,301846,60384
34029,301847,60384
34030,301848,60384
34031,301859,60384
33739,416009,60545
33740,416010,60545
33741,416011,60545
33742,416029,60545
36789,152020,60712
36790,152021,60712
36791,152023,60712
36792,152024,60712
36793,152025,60712
36794,152026,60712
27045,665050,60747
27046,665051,60747
27047,665052,60747
27048,665053,60747
33743,429900,60829
33744,429901,60829
33745,429929,60829
33746,353180,60975
33747,353181,60975
33748,353182,60975
33749,353183,60975
33750,353184,60975
33751,353185,60975
33752,353187,60975
36795,366281,61091
36796,366282,61091
36797,366283,61091
36798,366284,61091
36799,366285,61091
36800,366286,61091
36801,366287,61091
33753,601351,61625
33754,601352,61625
34032,678790,61736
34033,678799,61736
35828,297183,61943
35829,297224,61943
35830,297231,61943
35831,297314,61943
35832,297315,61943
35833,297316,61943
35834,297331,61943
35835,297333,61943
35836,298021,61943
35837,298100,61943
35838,298105,61943
35839,298107,61943
35840,298108,61943
35841,298109,61943
35842,298111,61943
35843,298112,61943
35844,298114,61943
35845,298183,61943
35846,298185,61943
35847,298199,61943
33755,298400,61957
33756,298403,61957
33757,298404,61957
33758,298405,61957
35848,188760,61973
35849,188761,61973
27049,172332,62056
27050,172333,62056
33759,357910,62063
33760,357911,62063
33761,357912,62063
33762,357913,62063
33763,357914,62063
33764,357915,62063
33765,357916,62063
27051,352630,62162
27052,352631,62162
27053,352632,62162
27054,352633,62162
27055,352634,62162
27056,352635,62162
27057,352636,62162
27058,352637,62162
27059,352649,62162
35850,601120,62221
35851,601121,62221
35852,601122,62221
35853,601123,62221
35854,601615,62221
35855,601010,62222
35856,601012,62222
35857,601140,62239
35858,601141,62239
35859,601143,62239
35860,601144,62239
30155,690000,62287
30156,690001,62287
30157,690002,62287
30158,690003,62287
30159,690005,62287
30160,690007,62287
30161,690011,62287
30162,690012,62287
30163,690013,62287
30164,690014,62287
30165,690016,62287
30166,690017,62287
30167,690018,62287
30168,690019,62287
30169,690021,62287
30170,690022,62287
30171,690024,62287
30172,690025,62287
30173,690033,62287
30174,690034,62287
30175,690035,62287
30176,690037,62287
30177,690039,62287
30178,690041,62287
30179,690042,62287
30180,690048,62287
30181,690049,62287
30182,690054,62287
30183,690059,62287
30184,690062,62287
30185,690063,62287
30186,690065,62287
30187,690066,62287
30188,690068,62287
30189,690069,62287
30190,690074,62287
30191,690077,62287
30192,690078,62287
30193,690080,62287
30194,690087,62287
30195,690088,62287
30196,690089,62287
30197,690090,62287
30198,690091,62287
30199,690092,62287
30200,690105,62287
30201,690106,62287
30202,690108,62287
30203,690109,62287
30204,690110,62287
30205,690111,62287
30206,690880,62287
30207,690891,62287
30208,690899,62287
30209,690950,62287
30210,690951,62287
30211,690952,62287
30212,690953,62287
30213,690955,62287
30214,690956,62287
30215,690957,62287
30216,690960,62287
30217,690961,62287
30218,690962,62287
30219,690964,62287
30220,690965,62287
30221,690966,62287
30222,690967,62287
30223,690968,62287
30224,690969,62287
30225,690971,62287
30226,690980,62287
30227,690981,62287
30228,690982,62287
30229,690983,62287
30230,690985,62287
30231,690990,62287
30232,690991,62287
30233,690992,62287
30234,901050,62287
30235,901101,62287
30236,901105,62287
34034,678530,62417
27060,623400,62530
27061,623401,62530
27062,623402,62530
27063,623403,62530
27064,623405,62530
27065,623406,62530
27066,623408,62530
27067,623409,62530
27068,623412,62530
27069,623414,62530
27070,623415,62530
27071,623416,62530
27072,623417,62530
27073,623418,62530
27074,623420,62530
27075,623425,62530
27076,623426,62530
27077,623428,62530
27078,623430,62530
27079,623439,62530
27080,623642,62530
27081,662060,62650
27082,662061,62650
27083,662062,62650
27084,662063,62650
37422,455000,62657
37423,455001,62657
37424,455002,62657
37425,455003,62657
37426,455004,62657
37427,455005,62657
37428,455006,62657
37429,455007,62657
37430,455008,62657
37431,455010,62657
37432,455011,62657
37433,455013,62657
37434,455016,62657
37435,455017,62657
37436,455019,62657
37437,455020,62657
37438,455021,62657
37439,455022,62657
37440,455023,62657
37441,455025,62657
37442,455026,62657
37443,455028,62657
37444,455030,62657
37445,455031,62657
37446,455033,62657
37447,455034,62657
37448,455035,62657
37449,455036,62657
37450,455037,62657
37451,455038,62657
37452,455039,62657
37453,455040,62657
37454,455041,62657
37455,455044,62657
37456,455045,62657
37457,455047,62657
37458,455048,62657
37459,455049,62657
37460,455051,62657
37461,455999,62657
37462,457658,62657
27119,141601,62673
27120,141602,62673
27121,141603,62673
27122,141604,62673
27123,141605,62673
27124,141606,62673
27125,141607,62673
27126,141609,62673
27127,141612,62673
27128,141613,62673
27129,141618,62673
37463,457670,62679
37464,457671,62679
37465,457672,62679
37466,457688,62679
35149,624130,62727
35150,624131,62727
35151,624132,62727
35152,624133,62727
35153,624134,62727
35154,624135,62727
35155,624136,62727
35156,624137,62727
35157,624138,62727
35158,624139,62727
37467,143920,62865
37468,143980,62865
37469,143981,62865
37470,143982,62865
37471,143983,62865
37472,143985,62865
37473,143986,62865
37474,143987,62865
37475,143988,62865
37476,143989,62865
33766,658067,62932
33767,658080,62932
33768,658081,62932
33769,658082,62932
33770,658083,62932
33771,658084,62932
33772,658087,62932
33773,658089,62932
33774,658090,62932
33775,658091,62932
33776,658095,62932
33777,658099,62932
33778,162107,63144
37477,216200,63228
37478,600910,63456
33482,143401,63730
33483,143402,63730
33484,143403,63730
33485,143404,63730
33486,143405,63730
33487,143406,63730
33488,143407,63730
33489,143408,63730
33490,143409,63730
33491,143416,63730
33492,143448,63730
33493,143449,63730
35162,404500,63940
35163,404501,63940
35164,404503,63940
35165,404504,63940
35166,404507,63940
33779,403840,63960
35188,623100,64131
35189,623101,64131
35190,623102,64131
35191,623103,64131
35192,623104,64131
35193,623105,64131
35194,623107,64131
35195,623108,64131
35196,623109,64131
35197,623110,64131
35198,623111,64131
35199,623112,64131
35200,623113,64131
35201,623116,64131
35202,623118,64131
35203,623119,64131
35204,623159,64131
28054,350000,64359
28055,350001,64359
28056,350002,64359
28057,350003,64359
28058,350004,64359
28059,350005,64359
28060,350007,64359
28061,350010,64359
28062,350011,64359
28063,350012,64359
28064,350014,64359
28065,350015,64359
28066,350016,64359
28067,350018,64359
28068,350019,64359
28069,350020,64359
28070,350022,64359
28071,350028,64359
28072,350033,64359
28073,350035,64359
28074,350038,64359
28075,350039,64359
28076,350040,64359
28077,350042,64359
28078,350044,64359
28079,350047,64359
28080,350049,64359
28081,350051,64359
28082,350058,64359
28083,350059,64359
28084,350061,64359
28085,350062,64359
28086,350063,64359
28087,350064,64359
28088,350065,64359
28089,350066,64359
28090,350067,64359
28091,350072,64359
28092,350075,64359
28093,350078,64359
28094,350080,64359
28095,350086,64359
28096,350087,64359
28097,350088,64359
28098,350089,64359
28099,350090,64359
28100,350700,64359
28101,350880,64359
28102,350890,64359
28103,350899,64359
28104,350900,64359
28105,350901,64359
28106,350910,64359
28107,350911,64359
28108,350912,64359
28109,350931,64359
28110,350960,64359
28111,350961,64359
28112,350963,64359
28113,350964,64359
28114,350965,64359
28115,350969,64359
28116,350991,64359
28117,350992,64359
28118,350993,64359
28119,350994,64359
28120,350995,64359
28121,350996,64359
28122,350997,64359
28123,350998,64359
28124,350999,64359
35782,352330,64447
35783,352331,64447
35784,352332,64447
35785,352333,64447
35786,352334,64447
35787,352335,64447
35788,352336,64447
35789,352337,64447
35790,352349,64447
35262,143200,64629
35263,143201,64629
35264,143202,64629
35265,143203,64629
35266,143204,64629
35267,143210,64629
33494,623530,64633
33495,623531,64633
33496,623532,64633
33497,623534,64633
35791,162480,64945
35792,162481,64945
35793,162482,64945
35794,162483,64945
35795,162499,64945
33498,664802,64946
33499,665000,64946
33500,665001,64946
33501,665002,64946
33502,665003,64946
33503,665004,64946
33504,665005,64946
33505,665006,64946
33506,665008,64946
33507,665009,64946
33508,665010,64946
37479,141980,64971
37480,141981,64971
37481,141982,64971
37482,141983,64971
37483,141985,64971
37484,141986,64971
37485,142340,64971
35268,678100,65101
35269,678139,65101
37486,386230,65216
37487,386231,65216
37488,412030,65261
37489,412031,65261
37490,412032,65261
37491,412033,65261
37492,412034,65261
37493,412035,65261
37494,412036,65261
33509,352500,65428
33510,352501,65428
33511,352502,65428
33512,352503,65428
33513,352504,65428
33514,352505,65428
33515,352506,65428
33516,352507,65428
33517,352508,65428
33518,694030,65440
33519,694039,65440
33520,429570,65527
33521,429572,65527
33522,429573,65527
37495,306509,65572
37496,306530,65572
37497,306531,65572
37498,306532,65572
37499,306535,65572
35270,628280,65588
35271,628281,65588
35272,628284,65588
35273,628285,65588
35274,628671,65591
35275,628672,65591
33780,624380,65693
33781,624381,65693
33782,624382,65693
33783,624399,65693
33784,624760,65761
33785,624761,65761
33786,624762,65761
33787,624763,65761
33788,624764,65761
33789,624766,65761
33790,452000,66417
33791,452001,66417
33792,452002,66417
33793,452004,66417
33794,452005,66417
33795,452006,66417
33796,452008,66417
33797,452009,66417
33798,452024,66417
33799,452039,66417
37500,412950,66689
30832,160000,67085
30833,160001,67085
30834,160002,67085
30835,160004,67085
30836,160009,67085
30837,160010,67085
30838,160011,67085
30839,160012,67085
30840,160013,67085
30841,160014,67085
30842,160015,67085
30843,160017,67085
30844,160019,67085
30845,160020,67085
30846,160021,67085
30847,160022,67085
30848,160023,67085
30849,160024,67085
30850,160025,67085
30851,160026,67085
30852,160028,67085
30853,160029,67085
30854,160031,67085
30855,160032,67085
30856,160033,67085
30857,160034,67085
30858,160890,67085
30859,160899,67085
30860,160960,67085
30861,160961,67085
30862,160965,67085
30863,160971,67085
30864,160972,67085
30865,160973,67085
30866,160999,67085
30867,162051,67085
27776,153000,67145
27777,153002,67145
27778,153003,67145
27779,153005,67145
27780,153006,67145
27781,153007,67145
27782,153008,67145
27783,153009,67145
27784,153011,67145
27785,153012,67145
27786,153013,67145
27787,153014,67145
27788,153015,67145
27789,153020,67145
27790,153021,67145
27791,153022,67145
27792,153023,67145
27793,153024,67145
27794,153025,67145
27795,153027,67145
27796,153029,67145
27797,153030,67145
27798,153031,67145
27799,153032,67145
27800,153033,67145
27801,153034,67145
27802,153035,67145
27803,153037,67145
27804,153038,67145
27805,153040,67145
27806,153041,67145
27807,153042,67145
27808,153043,67145
27809,153045,67145
27810,153047,67145
27811,153048,67145
27812,153051,67145
27813,153533,67145
27814,153950,67145
27815,153970,67145
27816,153971,67145
